Id_bien,id_codedep_codecommune,No voie,B/T/Q,Type_voie,Voie,Code_postal,Code_ID_commune,Prefixe_section,Section,No_plan,Lot,Surface_carrez,Type local,Surface_reelle_bati,Nb_piece_principale,Nature_culture,Nature_culture_speciale,Surface_terrain
K194_94034_66,94034,9,,RUE,JULIETTE DROUET,94260,3032,,K,194,66,"63,02",Appartement,61,3,,,
V109_94034_1039,94034,10,,ALL,DE LA RESIDENCE,94260,3032,,V,109,1039,"58,26",Appartement,59,3,,,
AU30_94041_530,94041,20,,RUE,PIERRE RIGAUD,94200,3028,,AU,30,530,"75,01",Appartement,75,4,,,
AP428_94044_14,94044,5,,RUE,DES HERBAGES DE SEZE,94450,3050,,AP,428,14,"59,15",Appartement,59,3,,,
D56_94046_66,94046,1,,AV,DU GENERAL LECLERC,94700,3024,,D,56,66,"99,9",Appartement,98,5,,,
P121_94046_15,94046,12,,RUE,GABRIEL PERI,94700,3024,,P,121,15,"35,02",Appartement,33,2,,,
A9_94067_10,94067,15,,AV,QUIHOU,94160,3063,,A,9,10,"55,65",Appartement,59,2,,,
E29_94067_7,94067,7,,RUE,DU LAC,94160,3063,,E,29,7,"57,77",Appartement,51,3,,,
I111_94067_244,94067,89,B,AV,DU GEN DE GAULLE,94160,3063,,I,111,244,"59,11",Appartement,50,3,,,
CN139_94068_26,94068,18,,RUE,ARISTIDE BRIAND,94100,3021,,CN,139,26,"96,44",Appartement,85,5,,,
DI83_94068_39,94068,28,,AV,JEAN JAURES,94100,3021,,DI,83,39,"27,49",Appartement,30,1,,,
EM67_94068_7,94068,4,B,AV,SAINT LOUIS,94210,3020,,EM,67,7,"27,24",Appartement,28,1,,,
A31_94069_4,94069,13,,RUE,EDMOND NOCARD,94410,3019,,A,31,4,"36,11",Appartement,35,2,,,
M341_94073_20,94073,89,,BD,DE STALINGRAD,94320,3035,,M,341,20,"65,65",Appartement,66,3,,,
A662_94074_79,94074,31,,RUE,JEAN JAURES,94460,3045,,A,662,79,"63,19",Appartement,62,3,,,
AC113_94078_173,94078,4,,RUE,LEON BLUM,94190,3042,,AC,113,173,"80,46",Appartement,79,4,,,
J151_94081_192,94081,218,,RUE,GABRIEL PERI,94400,3034,,J,151,192,"78,16",Appartement,78,5,,,
BM734_95018_25,95018,8,,ESP,SALVADOR ALLENDE,95100,3155,,BM,734,25,"76,46",Appartement,76,4,,,
AI950_95051_1,95051,17,,ALL,NOISETIERS,95250,3144,,AI,950,1,"52,86",Appartement,53,2,,,
AV75_95127_156,95127,15,,RUE,DU PONCEAU,95000,3074,,AV,75,156,"72,08",Appartement,67,3,,,
AC110_95142_11,95142,33,,RUE,DE L EGLISE,95750,3089,,AC,110,11,"62,92",Appartement,49,2,,,
AE272_95176_10,95176,110,,RUE,GABRIEL PERI,95240,3159,,AE,272,10,"22,81",Appartement,23,1,,,
AC1018_95197_106,95197,2,,RUE,DES TILLEULS,95170,3143,,AC,1018,106,"99,74",Appartement,91,4,,,
AB550_95210_31,95210,32,,RUE,BLANCHE,95880,3140,,AB,550,31,"31,74",Appartement,31,1,,,
AC400_95210_139,95210,14,,AV,DE CEINTURE,95880,3140,,AC,400,139,"88,26",Appartement,87,4,,,
AN865_95252_103,95252,14,,RUE,DES FOLLES ENTREPRISES,95130,3136,,AN,865,103,"88,14",Appartement,97,5,,,
AY174_95306_1,95306,8,,RUE,D ARGENTEUIL,95220,3154,,AY,174,1,"37,45",Appartement,38,2,,,
AD2_95369_1,95369,7,,AV,GEORGES POMPIDOU,95580,3148,,AD,2,1,"31,01",Appartement,30,2,,,
AL525_95392_88,95392,26,,RUE,DU PORT,95630,3080,,AL,525,88,"44,38",Appartement,44,2,,,
AB80_95428_3,95428,13,,RUE,CARNOT,95160,3133,,AB,80,3,"51,01",Appartement,51,3,,,
AT16_95428_5,95428,30,,RUE,GALLIENI,95160,3133,,AT,16,5,"19,95",Appartement,20,1,,,
AM518_95539_4058,95539,2,,ALL,ARTHUR RIMBAUD,95350,3107,,AM,518,4058,"75,47",Appartement,76,3,,,
AY138_95572_206,95572,19,,RUE,DE FRANCE,95310,3070,,AY,138,206,"61,26",Appartement,57,3,,,
AC155_95574_1,95574,9,T,RUE,AUGUSTE REY,95390,3147,,AC,155,1,"36,8",Appartement,30,2,,,
AN1014_95582_27,95582,1,,MAIL,DES PIRETINS,95110,3153,,AN,1014,27,"31,68",Appartement,31,1,,,
M232_972229_4,972229,9,,RUE,VINCENT JOLY,97233,3162,,M,232,4,"22,94",Appartement,23,1,,,
HK92_974415_13,974415,1,C,RUE,DES MUREX,97434,3189,,HK,92,13,"45,74",Appartement,34,2,,,
AT50_01143_12,01143,644,,RUE,D ARBERE,1220,2,,AT,50,12,"96,46",Maison,96,5,,,
AM517_01160_420,01160,16,,AV,DU JURA,1210,13,,AM,517,420,"2,36",Appartement,2,0,,,
C76_01401_9,01401,35,,RUE,DES PRELES,1630,42,,C,76,9,"87,23",Appartement,87,4,,,
BL785_03321_5,03321,3,,RUE,JACQUES VINCENT,3400,74,,BL,785,5,"40,06",Appartement,40,2,,,
AD106_04019_13,04019,7,,RUE,GRENETTE,4400,90,,AD,106,13,"46,21",Appartement,50,2,,,
CP45_06004_87,06004,31,,BD,RAYMOND POINCARE,6160,205,,CP,45,87,"30,16",Appartement,31,2,,,
HC3_06004_117,06004,1047,,CHE,AMES DU PURGATOIRE,6600,204,,HC,3,117,"57,83",Appartement,56,3,,,
AH188_06012_100,06012,2,,BRTL,DU CENTRE,6240,151,,AH,188,100,"33,88",Appartement,34,2,,,
BP88_06027_135,06027,81,B,AV,DE GRASSE,6800,226,,BP,88,135,"57,02",Appartement,57,3,,,
AE366_06030_142,06030,604,B,AV,GEORGES POMPIDOU,6110,201,,AE,366,142,"38,2",Appartement,38,2,,,
CN129_06088_52,06088,300,,CHE,DE LA GINESTIERE,6200,148,,CN,129,52,"84,63",Maison,83,4,,,
EB96_06088_12,06088,6,,AV,RENE BOYLESVE,6100,144,,EB,96,12,"44,11",Appartement,44,3,,,
EI39_06088_487,06088,18,,AV,GRAVIER,6100,144,,EI,39,487,"52,32",Appartement,57,4,,,
IY89_06088_129,06088,6,,RUE,ABBE SALVETTI,6300,143,,IY,89,129,"16,8",Appartement,16,1,,,
IZ141_06088_32,06088,3,,AV,URBAIN BOSIO,6300,143,,IZ,141,32,"36,55",Appartement,36,2,,,
KO213_06088_28,06088,9,B,RUE,EMMANUEL PHILIBERT,6300,143,,KO,213,28,"33,04",Appartement,60,3,,,
KW252_06088_26B,06088,4,,RUE,SAINT PHILIPPE,6000,142,,KW,252,26B,"43,68",Appartement,45,1,,,
LT206_06088_253,06088,25,,RUE,TRACHEL,6000,142,,LT,206,253,"34,33",Appartement,33,1,,,
LW146_06088_46,06088,21,,RUE,GEORGES DOUBLET,6100,144,,LW,146,46,"13,71",Appartement,16,1,,,
AK126_06114_318,06114,109,,QUAI,DE LA BANQUIERE,6730,145,,AK,126,318,"86,05",Appartement,85,4,,,
AT349_06155_75,06155,230,,AV,DE LA LIBERTE,6220,203,,AT,349,75,"25,22",Appartement,26,1,,,
AD337_10362_10,10362,11,,RUE,GAMBETTA,10300,276,,AD,337,10,"36,3",Appartement,34,2,,,
DN194_11069_140,11069,2,,RUE,AUGER GAILLARD,11000,290,,DN,194,140,"67,44",Maison,84,3,,,
BV195_11145_65,11145,51,,RES,PALAIS DE LA MEDITERRANEE,11560,304,,BV,195,65,"17,32",Appartement,18,1,,,
AK105_11203_13,11203,16,,CITE,LES LAURIERS,11200,308,,AK,105,13,"74,52",Maison,78,4,,,
AN9_11262_2,11262,8,,RUE,DE JEMMAPES,11100,302,,AN,9,2,"23,41",Appartement,24,1,,,
AP22_11262_1,11262,2,,RUE,BRACKE DESROUSSEAUX,11100,302,,AP,22,1,"98,05",Appartement,101,4,,,
CY186_11262_2,11262,19,,RUE,DE SAINT GERMAIN,11100,302,,CY,186,2,"38,15",Appartement,38,2,,,
866M135_13211_4,13211,20,,AV,DESIRE BIANCO,13011,345,866,M,135,4,"40,17",Appartement,42,2,,,
874R44_13212_33,13212,36,,BD,MARIUS RICHARD,13012,343,874,R,44,33,"50,1",Appartement,51,3,,,
888L71_13213_101,13213,6,,BD,LIONEL TERRAY,13013,342,888,L,71,101,"59,97",Appartement,61,4,,,
AB16_14715_12,14715,17,,RUE,DE LA PLAGE,14360,368,,AB,16,12,"31,39",Appartement,33,2,,,
AI185_16341_106,16341,5341,,LOT,LES JARDINS DE ST MICHEL,16470,388,,AI,185,106,"48,42",Appartement,48,2,,,
AL674_17299_20,17299,30,,RUE,CHATEAU GAILLARD,17300,405,,AL,674,20,"69,66",Appartement,68,4,,,
AD77_18157_13,18157,26,,RUE,DES RAINETTES,18570,418,,AD,77,13,"68,65",Maison,69,3,,,
DK39_19031_28,19031,52,,AV,JEAN JAURES,19100,425,,DK,39,28,"20,79",Appartement,22,1,,,
AK189_22050_17,22050,16,,RUE,DE L ECOLE,22100,447,,AK,189,17,"38,99",Appartement,36,3,,,
AK140_22093_2,22093,14,,PRV,SAINT JEAN,22400,433,,AK,140,2,"36,3",Appartement,34,1,,,
AL2_22118_4,22118,14,,ALL,DES FIGUIERS,22100,454,,AL,2,4,"60,54",Appartement,60,3,,,
AB64_22179_14,22179,10,,ALL,DES ACACIAS,22240,449,,AB,64,14,"26,61",Appartement,25,1,,,
AC114_22278_13,22278,5,,RUE,DE LA VILLE ERNAULT,22000,431,,AC,114,13,"115,68",Appartement,100,3,,,
AB102_25056_46,25056,4,,RUE,GRANVELLE,25000,480,,AB,102,46,"47,1",Appartement,54,2,,,
AB239_25204_16,25204,2,,RUE,DE LA CHAUSSEE,25300,499,,AB,239,16,"58,34",Appartement,53,3,,,
AV241_26198_34,26198,97,,RUE,PIERRE JULIEN,26200,515,,AV,241,34,"52,16",Appartement,53,3,,,
AB685_26250_6,26250,2,,RUE,DE L HERMITAGE,26600,542,,AB,685,6,"78,03",Appartement,78,3,,,
BI31_26281_8,26281,54,,RUE,JACQUEMART,26100,512,,BI,31,8,94,Appartement,80,2,,,
AL46_28085_4,28085,30,,RUE,SAINT PIERRE,28000,564,,AL,46,4,"37,44",Appartement,40,1,,,
AM48_28088_4,28088,6,,BD,TOUTAIN,28200,582,,AM,48,4,"82,71",Appartement,82,3,,,
AC266_28279_2,28279,26,T,RUE,PORTE CHARTRAINE,28210,587,,AC,266,2,"46,76",Maison,51,3,,,
AR306_29233_3,29233,7,,RUE,ELLE,29300,597,,AR,306,3,"56,57",Appartement,80,4,,,
BO336_2A004_19,2A004,2,B,MTE,SAINT JEAN,20090,618,,BO,336,19,"31,54",Appartement,30,1,,,
BP325_2A004_45,2A004,9002,,AV,PRESIDENT KENNEDY,20090,618,,BP,325,45,"40,3",Appartement,40,2,,,
A107_2A098_1019,2A098,5038,,,PETINELLO SOTTANO,20138,644,,A,107,1019,"95,51",Maison,100,4,,,
B770_2A212_2,2A212,5222,,,PIANA,20115,650,,B,770,2,"16,98",Appartement,36,1,,,
C473_2A288_1,2A288,5029,,,LE VILLAGE,20146,640,,C,473,1,"91,91",Maison,70,3,,,
AM220_30003_2,30003,1015,,AV,DE LA MONT JOYE,30220,664,,AM,220,2,"106,68",Maison,105,4,,,
CB278_30133_2,30133,45,,RUE,DES AMARRES,30240,663,,CB,278,2,"107,15",Maison,105,4,AB,,200
M1378_30258_42,30258,9017,,AV,DES COSTIERES,30800,712,,M,1378,42,"52,6",Appartement,52,3,,,
803AB513_31555_678,31555,12,,RUE,D'ARCACHON,31200,730,803,AB,513,678,"54,44",Appartement,56,3,,,
809AC78_31555_3,31555,21,,RUE,BERNARD MULE,31400,729,809,AC,78,3,"16,72",Appartement,18,1,,,
835AE272_31555_206,31555,96,,CHE,DES FONTANELLES,31500,732,835,AE,272,206,"37,2",Appartement,36,2,,,
845AT160_31555_56,31555,10,,RUE,BERTHY ALBRECHT,31300,746,845,AT,160,56,"64,01",Appartement,64,3,,,
AC585_32013_15,32013,49,,CHE,DE BARON,32000,774,,AC,585,15,"55,45",Appartement,55,3,,,
CD41_33003_13,33003,22,,RUE,PASTEUR,33440,839,,CD,41,13,"47,7",Appartement,46,2,,,
AM1_33011_12,33011,2,,RUE,EUGENE DELACROIX,33740,829,,AM,1,12,"53,04",Maison,60,3,,,
AM9_33011_40,33011,9,,RUE,CAMILLE PISSARO,33740,829,,AM,9,40,"31,99",Maison,32,2,,,
AT1_33011_903,33011,8,,RUE,DU CIRES,33740,829,,AT,1,903,"118,7",Maison,129,5,,,
CY219_33063_101,33063,13,,RUE,PIERRE LOTI,33800,796,,CY,219,101,"22,6",Appartement,23,1,,,
AH15_33069_113,33069,3,,RUE,ABEL ANTOUNE,33110,787,,AH,15,113,"67,41",Appartement,66,4,,,
AM58_33119_683,33119,1,,RUE,EUGENE DELACROIX,33150,814,,AM,58,683,"90,13",Appartement,90,4,,,
AO720_33119_84,33119,1,,RUE,PAUL VERLAINE,33150,814,,AO,720,84,"75,97",Appartement,76,4,,,
BL232_33199_19,33199,46,,BD,DE LA COTE D ARGENT,33470,813,,BL,232,19,"63,05",Appartement,64,3,,,
BY595_33214_511,33214,9001,,,LE DOMAINE DU GOLF II,33680,786,,BY,595,511,"30,59",Appartement,32,2,,,
BI302_33236_1,33236,2,,RUE,BERTHELOT,33950,833,,BI,302,1,"68,87",Appartement,68,3,,,
AC43_33238_11,33238,80,,RUE,DE RAMBAUD,33850,832,,AC,43,11,"93,38",Maison,89,4,,,
AW990_33249_92,33249,14,,RUE,L HERMITAGE STE CATHERINE,33310,819,,AW,990,92,"80,97",Appartement,81,4,,,
AT182_33281_2,33281,3,,RUE,MARYSE BASTIE,33700,798,,AT,182,2,"82,3",Appartement,82,4,,,
BV833_33281_60,33281,2,,AV,RAYMOND POINCARE,33700,798,,BV,833,60,"81,49",Appartement,84,3,,,
HA150_33318_306,33318,11,,ALL,DES TULIPES,33600,801,,HA,150,306,"58,21",Appartement,59,2,,,
AY1142_33449_8,33449,85,,AV,MONTESQUIEU,33160,782,,AY,1142,8,"40,41",Appartement,42,2,,,
AO571_33522_5,33522,38,,RUE,ARMAND LEROI,33400,800,,AO,571,5,"30,9",Appartement,45,2,,,
BP53_33527_9,33527,38,,RUE,DE BOULANGE,33470,823,,BP,53,9,"91,13",Maison,76,4,,,
OD4_34003_288,34003,1,,QUAI,DES JOUTES,34300,947,,OD,4,288,"23,6",Appartement,23,1,,,
AP665_34023_117,34023,1,,RUE,DES ALIZES,34540,904,,AP,665,117,"48,27",Appartement,48,2,,,
AC175_34037_104,34037,5965,F,MAIL,PHILIPPE LAMOUR,34760,957,,AC,175,104,"67,17",Appartement,67,3,,,
BR9_34192_280,34192,745,,AV,EVECHE DE MAGUELONNE,34250,889,,BR,9,280,"24,71",Appartement,25,1,,,
AO538_34301_5,34301,2,,RUE,DEPUTE SALIS,34200,901,,AO,538,5,"55,6",Appartement,52,4,,,
AB12_34344_56,34344,58,,RUE,DES NAVIGATEURS,34280,894,,AB,12,56,"24,79",Appartement,25,2,,,
AD20_34344_287,34344,80,,AV,ROBERT FAGES,34280,894,,AD,20,287,20,Appartement,20,1,,,
AB417_35122_4,35122,1,B,RUE,DU LAVOIR,35350,1019,,AB,417,4,"36,8",Appartement,48,2,,,
AL762_35126_15,35126,13,T,BD,VICTOR EDET,35580,1007,,AL,762,15,"88,03",Appartement,82,4,,,
C1163_35179_19,35179,53,,,LA COSTARDAIS,35540,1018,,C,1163,19,"90,24",Maison,90,4,,,
IN393_35238_46,35238,34,,RUE,GUY ROPARTZ,35700,967,,IN,393,46,"37,66",Appartement,39,2,,,
AA30_35240_4,35240,6,,RUE,DU CHAMP JOBET,35650,989,,AA,30,4,"82,58",Appartement,82,4,,,
J105_35288_17,35288,6,,PL,DE L EGLISE ST IDEUC,35400,1010,,J,105,17,"18,2",Appartement,19,1,,,
AC178_37050_10,37050,29,,RUE,DE LA FERRANDERIE,37170,1048,,AC,178,10,"44,38",Appartement,46,2,,,
CL101_37261_15,37261,12,,IMP,PLANTIN,37000,1035,,CL,101,15,"17,41",Appartement,16,1,,,
EH304_37261_6,37261,5,,RUE,DES 3 ECRITOIRES,37000,1035,,EH,304,6,"38,96",Appartement,40,1,,,
EI267_37261_3,37261,25,,RUE,BRICONNET,37000,1035,,EI,267,3,"39,94",Appartement,43,1,,,
AK553_38169_59,38169,11,,RUE,YVES FARGE,38600,1103,,AK,553,59,"72,19",Appartement,66,4,,,
CN17_38185_25,38185,5,,PL,CONDORCET,38000,1054,,CN,17,25,"86,96",Appartement,85,3,,,
DR12_38185_7,38185,2,,RUE,ST FRANCOIS DE SALES,38100,1055,,DR,12,7,"92,05",Appartement,90,4,,,
DR39_38185_25,38185,3,,RUE,PAUL DOUMER,38100,1055,,DR,39,25,"69,8",Appartement,66,4,,,
DR5_38185_16,38185,33,,CHE,DE L EGLISE,38100,1055,,DR,5,16,"60,75",Appartement,61,4,,,
IW45_38185_205,38185,30,,RUE,DOCTEUR GREFFIER,38000,1054,,IW,45,205,"67,94",Appartement,67,3,,,
AM270_38337_1,38337,379,,RTE,DES TROIS FONTAINES,38140,1123,,AM,270,1,"110,34",Appartement,92,3,,,
AO467_38347_1,38347,1,,PL,SAINT ROMME,38940,1132,,AO,467,1,350,Appartement,40,2,,,
AB115_38377_13,38377,2210,,AV,DE SAVOIE,38110,1115,,AB,115,13,"43,53",Appartement,44,1,,,
AV55_38421_291,38421,13,,RUE,SAINT EXUPERY,38400,1056,,AV,55,291,"68,04",Appartement,73,3,,,
AV2_38548_512,38548,1,,CHE,DE LA BESSIA,38250,1102,,AV,2,512,"28,92",Appartement,29,1,,,
CK298_40001_4,40001,21,,PL,DU COMMERCE,40800,1179,,CK,298,4,"17,27",Appartement,18,1,,,
AB1135_40036_4,40036,129,C,RTE,DE BAYONNE,40230,1195,,AB,1135,4,"106,32",Maison,105,4,,,
AR315_40065_6,40065,16,,RUE,DU GENERAL DE GAULLE,40130,1174,,AR,315,6,"22,57",Appartement,23,1,,,
AE1_40088_26,40088,2,,PROM,DES REMPARTS,40100,1157,,AE,1,26,"43,09",Appartement,44,2,,,
AA26_40150_44,40150,2749,,AV,DE L OCEAN,40550,1185,,AA,26,44,"25,08",Appartement,25,3,,,
AE94_40184_10,40184,31,,AV,DU COURANT,40200,1182,,AE,94,10,"26,79",Maison,24,2,,,
BC29_40187_43,40187,356,,RUE,BREMONTIER,40660,1161,,BC,29,43,"41,6",Appartement,42,2,,,
AC467_40243_31,40243,178,,RUE,DES SOUCHETS,40370,1190,,AC,467,31,"36,56",Appartement,37,2,,,
AW32_40296_108,40296,5,,RES,LA SABLEYRE,40510,1163,,AW,32,108,"31,66",Appartement,31,2,,,
CS378_40310_83,40310,83,,,MARINES DE PORT D ALBRET,40140,1176,,CS,378,83,"26,7",Appartement,29,2,,,
AE357_41151_28,41151,7,,CHEM,HAUT DES LIEVRERIES,41400,1198,,AE,357,28,"57,12",Appartement,57,3,,,
AI28_42011_1,42011,91,,ALL,DES ERABLES,42510,1256,,AI,28,1,"128,21",Maison,120,5,,,
A662_42232_2,42232,27,,PL,DE LA BOUVERIE,42370,1259,,A,662,2,"129,57",Maison,134,4,,,
AN44_43012_4,43012,1,,RUE,DU ROND POINT,43110,1269,,AN,44,4,"128,94",Appartement,66,3,,,
AB611_44026_1,44026,9,,RUE,GEORGES CLEMENCEAU,44470,1295,,AB,611,1,"74,66",Appartement,74,3,,,
BR150_44026_24,44026,8,,RUE,NICOLAS COPERNIC,44470,1295,,BR,150,24,"45,02",Appartement,36,1,,,
BR325_44055_19,44055,10,,AV,DE SAUMUR,44500,1347,,BR,325,19,"45,25",Appartement,44,2,,,
CI353_44055_21,44055,10,,ESP,BENOIT,44500,1347,,CI,353,21,38,Appartement,39,1,,,
CN37_44109_602,44109,5,,RUE,CHARLES VIAUD,44200,1281,,CN,37,602,"54,09",Appartement,53,2,,,
DP88_44109_3,44109,50,,RUE,ST JACQUES,44200,1281,,DP,88,3,"21,91",Appartement,21,2,,,
MW695_44109_17,44109,5,,BD,JEAN XXIII,44100,1280,,MW,695,17,"77,9",Appartement,79,1,,,
MX149_44109_113,44109,20,,RUE,DE L ALLOUEE,44100,1280,,MX,149,113,"68,76",Appartement,70,4,,,
AD721_44132_137,44132,6,,AV,LOUISE,44380,1325,,AD,721,137,"36,28",Appartement,36,2,,,
AP339_44143_45,44143,76,,RUE,JEAN JAURES,44400,1286,,AP,339,45,"49,47",Appartement,48,2,,,
CI311_44143_172,44143,5,,ALL,FRANCOISE DORLEAC,44400,1286,,CI,311,172,"63,39",Appartement,62,3,,,
CL577_44143_22,44143,27,,RUE,DU PELICAN,44400,1286,,CL,577,22,"91,11",Appartement,90,5,,,
XA46_44154_31,44154,4,,ALL,DE LA LOIRE,44250,1315,,XA,46,31,"68,06",Appartement,68,3,,,
BM74_44162_23,44162,13,,ALL,CHARLES LINDBERGH,44800,1282,,BM,74,23,"124,32",Maison,126,6,,,
CM13_44162_119,44162,19,,BD,WINSTON CHURCHILL,44800,1282,,CM,13,119,"64,76",Appartement,65,3,,,
DW303_44162_66,44162,15,,RUE,DE LA JOHARDIERE,44800,1282,,DW,303,66,"72,75",Maison,72,3,,,
CX402_44184_51,44184,52,,ALL,DES ALBATROS,44600,1326,,CX,402,51,"16,27",Appartement,18,1,,,
AY88_45075_29,45075,39,,RUE,DE BEL AIR,45380,1358,,AY,88,29,"86,4",Appartement,84,4,,,
AN623_45232_27,45232,481,,AV,DU LOIRET,45160,1357,,AN,623,27,"70,49",Appartement,68,4,,,
AV466_45234_57,45234,117,,FG,BANNIER,45000,1356,,AV,466,57,"58,11",Appartement,74,2,,,
BY840_49007_20,49007,88,,RUE,LAREVELLIERE,49100,1419,,BY,840,20,"56,63",Appartement,53,2,,,
BZ641_49007_4,49007,31,,RUE,DES BANCHAIS,49100,1419,,BZ,641,4,"24,43",Appartement,24,1,,,
EY281_49007_29,49007,41,,RUE,MONTESQUIEU,49000,1418,,EY,281,29,"69,78",Appartement,68,4,,,
EZ437_49007_131,49007,54,,AV,YOLANDE D'ARAGON,49100,1419,,EZ,437,131,"50,7",Appartement,50,2,,,
HI23_49007_4529,49007,60,,RUE,ST NICOLAS,49100,1419,,HI,23,4529,"114,25",Appartement,106,5,,,
BI103_49015_109,49015,24,,AV,JEANNE DE LAVAL,49240,1431,,BI,103,109,"68,43",Appartement,68,4,,,
ZW570_49347_18,49347,1,,MAIL,CLAUDE DEBUSSY,49125,1421,,ZW,570,18,"45,83",Appartement,45,2,,,
AM145_51055_29,51055,4,,ALL,SAMUEL CHAMPLAIN,51450,1496,,AM,145,29,"67,77",Appartement,66,3,,,
BE299_51108_8,51108,19,,RUE,DE CHASTILLON,51000,1476,,BE,299,8,"19,59",Appartement,20,1,,,
AT247_51454_4,51454,42,,RUE,DE ST BRICE,51100,1488,,AT,247,4,"99,44",Maison,99,4,,,
CV474_51454_2,51454,121,,RUE,DE CERNAY,51100,1488,,CV,474,2,"42,69",Appartement,47,2,,,
IM333_51454_3,51454,71,,BD,DU GENERAL LECLERC,51100,1488,,IM,333,3,"66,94",Appartement,50,4,,,
KR4_51454_31,51454,12,,ESP,PAUL CEZANNE,51100,1488,,KR,4,31,"73,6",Appartement,74,4,,,
AV465_54184_4,54184,125,,AV,FOCH,54270,1511,,AV,465,4,"28,04",Appartement,27,2,,,
AI98_54234_13,54234,6,,RUE,JEAN JOSEPH LABBE,54730,1538,,AI,98,13,"106,53",Appartement,114,4,,,
AE161_54304_5,54304,10,,AV,SAINTE ANNE,54520,1523,,AE,161,5,"52,6",Maison,61,4,,,
BC207_54395_50,54395,28,,RUE,SAINTE ANNE,54000,1512,,BC,207,50,"65,38",Appartement,65,2,,,
CL31_54395_34,54395,16,,RUE,DE LA COTE,54000,1512,,CL,31,34,"66,56",Appartement,66,4,,,
AC113_54482_2,54482,2,,RUE,DE MAINVAUX,54130,1515,,AC,113,2,"72,7",Appartement,69,4,,,
AI341_54580_5,54580,23,,AV,DE LA LIBERATION,54190,1553,,AI,341,5,"76,84",Appartement,76,3,,,
AD99_56003_4,56003,12,,PL,DE L EGLISE,56610,1576,,AD,99,4,"32,1",Appartement,31,2,,,
AO1027_56186_14,56186,8,B,RUE,DES CARDINAUX,56170,1601,,AO,1027,14,"33,27",Appartement,25,2,,,
AD319_56262_15,56262,9,,RUE,MAL LECLERC,56400,1605,,AD,319,15,"45,79",Appartement,45,2,,,
MZ389_59009_301,59009,3,,RUE,DE LA CHEVALERIE,59650,1637,,MZ,389,301,47,Appartement,46,2,,,
CR286_59017_108,59017,33,,RUE,DE DUNKERQUE,59280,1670,,CR,286,108,"89,75",Appartement,90,1,,,
AE400_59360_14,59360,9001,,RES,ARAGO,59120,1650,,AE,400,14,"25,17",Appartement,27,1,,,
A1442_59507_324,59507,200,,RUE,ROGER SALENGRO,59790,1635,,A,1442,324,"43,09",Appartement,43,2,,,
AC325_60141_136,60141,18,A,RUE,DE GOUVIEUX,60500,1739,,AC,325,136,"49,5",Appartement,50,2,,,
AD291_60141_42,60141,39,,AV,DU MAL JOFFRE,60500,1739,,AD,291,42,"84,45",Appartement,84,3,,,
AD449_60141_2,60141,10,,RUE,DE LA MACHINE,60500,1739,,AD,449,2,28,Appartement,40,1,,,
AM121_60141_57,60141,53,,AV,DU GEN LECLERC,60500,1739,,AM,121,57,"79,22",Appartement,78,4,,,
Y54_60367_1,60367,9,,RUE,DE LIANCOURT ST PIERRE,60240,1709,,Y,54,1,"59,08",Appartement,54,3,,,
AH38_60612_3,60612,16,,RUE,DES VIGNES,60300,1738,,AH,38,3,"41,15",Appartement,50,2,,,
AP124_60612_15,60612,6,,RUE,BERLIOZ,60300,1738,,AP,124,15,61,Appartement,58,3,,,
AC195_62609_5,62609,28,,RUE,DU 11 NOVEMBRE,62580,1784,,AC,195,5,"121,1",Appartement,120,1,,,
AO575_62893_1006,62893,1,,RUE,SAINT EXUPERY,62930,1800,,AO,575,1006,"88,81",Maison,81,4,,,
AH175_64129_525,64129,11,,AV,BARON SEGUIER,64140,1826,,AH,175,525,"90,45",Appartement,92,4,,,
AP463_64132_72,64132,9463,,AV,DES LAVANDIERES,64320,1828,,AP,463,72,"56,31",Appartement,57,3,,,
AV254_64410_102,64410,5,,RUE,GASTON PHOEBUS,64150,1834,,AV,254,102,"58,56",Appartement,58,3,,,
CL25_64445_366,64445,10,,BD,CHAMPETIER DE RIBES,64000,1825,,CL,25,366,"91,24",Appartement,90,5,,,
D754_69081_101,69081,18,B,AV,EDOUARD PAYEN,69130,1977,,D,754,101,"105,02",Appartement,120,5,,,
BB36_69089_45,69089,10,A,CHE,DE LA PATELIERE,69340,1975,,BB,36,45,"42,64",Appartement,43,1,,,
BN71_69089_17,69089,29,,GR,GRANDE RUE,69340,1975,,BN,71,17,"84,79",Appartement,72,3,,,
AT164_69191_11,69191,22,,AV,GAMBETTA,69450,1996,,AT,164,11,"40,92",Appartement,40,2,,,
AZ179_69243_41,69243,17,,RUE,PIERRE MARIE FAYE,69170,2013,,AZ,179,41,"175,76",Appartement,180,5,,,
AL239_69250_5,69250,8,A,RUE,DE LA MAIRIE,69890,2001,,AL,239,5,"57,09",Appartement,56,2,,,
AI65_69264_10,69264,22,,RUE,DU MAGNOLET,69400,2007,,AI,65,10,"44,98",Appartement,47,2,,,
AO24_69264_225,69264,191,,RUE,PAUL CLAUDEL,69400,2007,,AO,24,225,"57,89",Appartement,56,3,,,
AV187_69266_122,69266,267,,CRS,EMILE ZOLA,69100,1933,,AV,187,122,"64,85",Appartement,66,4,,,
BE77_69266_4,69266,12,,RUE,JUBIN,69100,1933,,BE,77,4,"52,78",Appartement,59,2,,,
